startDate,droneName,leaderOrFollower,leaderOrFollowerAtSeconds,speed,atSeconds,longitude,latitude,isHappenedErrorEvent,errorEventType,errorPoint,errorWeight,totalDistance,isArrivedDestination,remainDistance
2016-03-09 08:04:54,venus,L,L,60,1,127.029347741,37.586376399,true,SENSOR_GYRO_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:04:54,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:04:54,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:04:54,venus,L,L,60,4,127.029801033,37.586653862,false,NORMAL,0.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:04:54,venus,L,L,60,5,127.029952131,37.586746349,true,SENSOR_ACCELERATION_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:04:54,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:10:26,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:10:26,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:10:26,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:10:26,venus,L,L,60,4,127.029801033,37.586653862,false,NORMAL,0.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:10:26,venus,L,L,60,5,127.029952131,37.586746349,false,NORMAL,0.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:10:26,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:10:26,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:10:26,venus,L,L,60,8,127.030405424,37.587023812,true,MCU_ARITHMETIC_CONTINUOUS_ERROR,6.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:10:26,venus,L,L,60,9,127.030556521,37.5871163,false,NORMAL,0.0,0.0,790.2615050103911,,638.9326624728102
2016-03-09 08:10:26,venus,L,L,60,10,127.030707619,37.587208788,false,NORMAL,0.0,0.0,790.2615050103911,,622.1183575030916
2016-03-09 08:10:26,venus,L,L,60,11,127.030858717,37.587301275,false,NORMAL,0.0,0.0,790.2615050103911,,605.3041331909081
2016-03-09 08:10:26,venus,L,L,60,12,127.031009814,37.587393763,false,NORMAL,0.0,0.0,790.2615050103911,,588.4899238157719
2016-03-09 08:10:26,venus,L,L,60,13,127.031160912,37.587486251,true,ESC_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,571.6756575335339
2016-03-09 08:10:26,venus,L,L,60,14,127.031312009,37.587578739,false,NORMAL,0.0,0.0,790.2615050103911,,554.8614739517566
2016-03-09 08:14:10,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:14:10,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:14:10,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:14:10,venus,L,L,60,4,127.029801033,37.586653862,false,NORMAL,0.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:14:10,venus,L,L,60,5,127.029952131,37.586746349,false,NORMAL,0.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:14:10,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:14:10,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:14:10,venus,L,L,60,8,127.030405424,37.587023812,true,MOTOR_RPM_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:14:10,venus,L,L,60,9,127.030556521,37.5871163,false,NORMAL,0.0,0.0,790.2615050103911,,638.9326624728102
2016-03-09 08:14:10,venus,L,L,60,10,127.030707619,37.587208788,true,MCU_ARITHMETIC_PERMANENT_ERROR,10.0,0.0,790.2615050103911,,622.1183575030916
2016-03-09 08:14:10,venus,L,L,60,11,127.030858717,37.587301275,true,MOTOR_RPM_CONTINUOUS_ERROR,5.0,3.33,790.2615050103911,,605.3041331909081
2016-03-09 08:17:10,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:17:10,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:17:10,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:17:10,venus,L,L,60,4,127.029801033,37.586653862,false,NORMAL,0.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:17:10,venus,L,L,60,5,127.029952131,37.586746349,false,NORMAL,0.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:17:10,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:17:10,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:17:10,venus,L,L,60,8,127.030405424,37.587023812,true,BATTERY_LIFE,2.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:17:10,venus,L,L,60,9,127.030556521,37.5871163,false,NORMAL,0.0,0.0,790.2615050103911,,638.9326624728102
2016-03-09 08:17:10,venus,L,L,60,10,127.030707619,37.587208788,false,NORMAL,0.0,0.0,790.2615050103911,,622.1183575030916
2016-03-09 08:17:10,venus,L,L,60,11,127.030858717,37.587301275,false,NORMAL,0.0,0.0,790.2615050103911,,605.3041331909081
2016-03-09 08:17:10,venus,L,L,60,12,127.031009814,37.587393763,false,NORMAL,0.0,0.0,790.2615050103911,,588.4899238157719
2016-03-09 08:17:10,venus,L,L,60,13,127.031160912,37.587486251,false,NORMAL,0.0,0.0,790.2615050103911,,571.6756575335339
2016-03-09 08:17:10,venus,L,L,60,14,127.031312009,37.587578739,false,NORMAL,0.0,0.0,790.2615050103911,,554.8614739517566
2016-03-09 08:17:10,venus,L,L,60,15,127.031463107,37.587671226,false,NORMAL,0.0,0.0,790.2615050103911,,538.0473012245507
2016-03-09 08:17:10,venus,L,L,60,16,127.031614205,37.587763714,false,NORMAL,0.0,0.0,790.2615050103911,,521.2330736294485
2016-03-09 08:17:10,venus,L,L,60,17,127.031765302,37.587856202,false,NORMAL,0.0,0.0,790.2615050103911,,504.41892873627665
2016-03-09 08:17:10,venus,L,L,60,18,127.0319164,37.587948689,false,NORMAL,0.0,0.0,790.2615050103911,,487.6047946968672
2016-03-09 08:17:10,venus,L,L,60,19,127.032067497,37.588041177,false,NORMAL,0.0,0.0,790.2615050103911,,470.7906755935294
2016-03-09 08:17:10,venus,L,L,60,20,127.032218595,37.588133665,false,NORMAL,0.0,0.0,790.2615050103911,,453.97649958552097
2016-03-09 08:17:10,venus,L,L,60,21,127.032369693,37.588226152,false,NORMAL,0.0,0.0,790.2615050103911,,437.1624042355548
2016-03-09 08:17:10,venus,L,L,60,22,127.03252079,37.58831864,false,NORMAL,0.0,0.0,790.2615050103911,,420.3483238223439
2016-03-09 08:17:10,venus,L,L,60,23,127.032671888,37.588411128,false,NORMAL,0.0,0.0,790.2615050103911,,403.53418650469456
2016-03-09 08:17:10,venus,L,L,60,24,127.032822985,37.588503615,false,NORMAL,0.0,0.0,790.2615050103911,,386.72019964537975
2016-03-09 08:17:10,venus,L,L,60,25,127.032974083,37.588596103,false,NORMAL,0.0,0.0,790.2615050103911,,369.90608811898863
2016-03-09 08:17:10,venus,L,L,60,26,127.03312518,37.588688591,true,BATTERY_LOW,5.0,0.0,790.2615050103911,,353.0920592913586
2016-03-09 08:17:10,venus,L,L,60,27,127.033276278,37.588781078,false,NORMAL,0.0,0.0,790.2615050103911,,336.278041319843
2016-03-09 08:17:10,venus,L,L,60,28,127.033427376,37.588873566,false,NORMAL,0.0,0.0,790.2615050103911,,319.4639684839882
2016-03-09 08:17:10,venus,L,L,60,29,127.033578473,37.588966054,false,NORMAL,0.0,0.0,790.2615050103911,,302.6499783475013
2016-03-09 08:17:10,venus,L,L,60,30,127.033729571,37.589058541,false,NORMAL,0.0,0.0,790.2615050103911,,285.83599906562415
2016-03-09 08:17:10,venus,L,L,60,31,127.033880668,37.589151029,false,NORMAL,0.0,0.0,790.2615050103911,,269.0220347212748
2016-03-09 08:17:10,venus,L,L,60,32,127.034031766,37.589243517,false,NORMAL,0.0,0.0,790.2615050103911,,252.20801347297638
2016-03-09 08:17:10,venus,L,L,60,33,127.034182864,37.589336004,false,NORMAL,0.0,0.0,790.2615050103911,,235.39407288130732
2016-03-09 08:17:10,venus,L,L,60,34,127.034333961,37.589428492,false,NORMAL,0.0,0.0,790.2615050103911,,218.58014722741336
2016-03-09 08:17:10,venus,L,L,60,35,127.034485059,37.58952098,false,NORMAL,0.0,0.0,790.2615050103911,,201.76616467131439
2016-03-09 08:17:10,venus,L,L,60,36,127.034636156,37.589613468,false,NORMAL,0.0,0.0,790.2615050103911,,184.95226481040274
2016-03-09 08:17:10,venus,L,L,60,37,127.034787254,37.589705955,false,NORMAL,0.0,0.0,790.2615050103911,,168.13837580776715
2016-03-09 08:17:10,venus,L,L,60,38,127.034938352,37.589798443,false,NORMAL,0.0,0.0,790.2615050103911,,151.3244319404522
2016-03-09 08:17:10,venus,L,L,60,39,127.035089449,37.589890931,false,NORMAL,0.0,0.0,790.2615050103911,,134.51057077087296
2016-03-09 08:17:10,venus,L,L,60,40,127.035240547,37.589983418,true,BATTERY_LIFE,2.0,1.33,790.2615050103911,,117.69672045897987
2016-03-09 08:20:01,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:20:01,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:20:01,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:20:01,venus,L,L,60,4,127.029801033,37.586653862,true,BATTERY_LIFE,2.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:20:01,venus,L,L,60,5,127.029952131,37.586746349,true,SENSOR_ALTITUDE_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:20:01,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:20:01,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:20:01,venus,L,L,60,8,127.030405424,37.587023812,false,NORMAL,0.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:20:01,venus,L,L,60,9,127.030556521,37.5871163,true,SENSOR_GYRO_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,638.9326624728102
2016-03-09 08:20:01,venus,L,L,60,10,127.030707619,37.587208788,true,MOTOR_RPM_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,622.1183575030916
2016-03-09 08:21:36,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:21:36,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:21:36,venus,L,L,60,3,127.029649936,37.586561374,true,SENSOR_GYRO_PASSING_ERROR,1.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:21:36,venus,L,L,60,4,127.029801033,37.586653862,false,NORMAL,0.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:21:36,venus,L,L,60,5,127.029952131,37.586746349,false,NORMAL,0.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:21:36,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:21:36,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:21:36,venus,L,L,60,8,127.030405424,37.587023812,false,NORMAL,0.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:21:36,venus,L,L,60,9,127.030556521,37.5871163,false,NORMAL,0.0,0.0,790.2615050103911,,638.9326624728102
2016-03-09 08:21:36,venus,L,L,60,10,127.030707619,37.587208788,true,PROPELLER_LIGHT_DEMAGE,1.0,0.0,790.2615050103911,,622.1183575030916
2016-03-09 08:21:36,venus,L,L,60,11,127.030858717,37.587301275,false,NORMAL,0.0,0.0,790.2615050103911,,605.3041331909081
2016-03-09 08:21:36,venus,L,L,60,12,127.031009814,37.587393763,false,NORMAL,0.0,0.0,790.2615050103911,,588.4899238157719
2016-03-09 08:21:36,venus,L,L,60,13,127.031160912,37.587486251,true,SENSOR_GPS_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,571.6756575335339
2016-03-09 08:21:36,venus,L,L,60,14,127.031312009,37.587578739,false,NORMAL,0.0,0.0,790.2615050103911,,554.8614739517566
2016-03-09 08:21:36,venus,L,L,60,15,127.031463107,37.587671226,false,NORMAL,0.0,0.0,790.2615050103911,,538.0473012245507
2016-03-09 08:21:36,venus,L,L,60,16,127.031614205,37.587763714,false,NORMAL,0.0,0.0,790.2615050103911,,521.2330736294485
2016-03-09 08:21:36,venus,L,L,60,17,127.031765302,37.587856202,false,NORMAL,0.0,0.0,790.2615050103911,,504.41892873627665
2016-03-09 08:21:36,venus,L,L,60,18,127.0319164,37.587948689,false,NORMAL,0.0,0.0,790.2615050103911,,487.6047946968672
2016-03-09 08:21:36,venus,L,L,60,19,127.032067497,37.588041177,false,NORMAL,0.0,0.0,790.2615050103911,,470.7906755935294
2016-03-09 08:21:36,venus,L,L,60,20,127.032218595,37.588133665,false,NORMAL,0.0,0.0,790.2615050103911,,453.97649958552097
2016-03-09 08:21:36,venus,L,L,60,21,127.032369693,37.588226152,false,NORMAL,0.0,0.0,790.2615050103911,,437.1624042355548
2016-03-09 08:21:36,venus,L,L,60,22,127.03252079,37.58831864,false,NORMAL,0.0,0.0,790.2615050103911,,420.3483238223439
2016-03-09 08:21:36,venus,L,L,60,23,127.032671888,37.588411128,false,NORMAL,0.0,0.0,790.2615050103911,,403.53418650469456
2016-03-09 08:21:36,venus,L,L,60,24,127.032822985,37.588503615,false,NORMAL,0.0,0.0,790.2615050103911,,386.72019964537975
2016-03-09 08:21:36,venus,L,L,60,25,127.032974083,37.588596103,false,NORMAL,0.0,0.0,790.2615050103911,,369.90608811898863
2016-03-09 08:21:36,venus,L,L,60,26,127.03312518,37.588688591,false,NORMAL,0.0,0.0,790.2615050103911,,353.0920592913586
2016-03-09 08:21:36,venus,L,L,60,27,127.033276278,37.588781078,true,SENSOR_GYRO_CONTINUOUS_ERROR,5.0,0.0,790.2615050103911,,336.278041319843
2016-03-09 08:21:36,venus,L,L,60,28,127.033427376,37.588873566,false,NORMAL,0.0,0.0,790.2615050103911,,319.4639684839882
2016-03-09 08:23:18,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:23:18,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:23:18,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:23:18,venus,L,L,60,4,127.029801033,37.586653862,false,NORMAL,0.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:23:18,venus,L,L,60,5,127.029952131,37.586746349,false,NORMAL,0.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:23:18,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:23:18,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:23:18,venus,L,L,60,8,127.030405424,37.587023812,false,NORMAL,0.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:23:18,venus,L,L,60,9,127.030556521,37.5871163,false,NORMAL,0.0,0.0,790.2615050103911,,638.9326624728102
2016-03-09 08:23:18,venus,L,L,60,10,127.030707619,37.587208788,false,NORMAL,0.0,0.0,790.2615050103911,,622.1183575030916
2016-03-09 08:23:18,venus,L,L,60,11,127.030858717,37.587301275,true,MOTOR_RPM_PERMANENT_ERROR,10.0,0.0,790.2615050103911,,605.3041331909081
2016-03-09 08:23:18,venus,L,L,60,12,127.031009814,37.587393763,false,NORMAL,0.0,0.0,790.2615050103911,,588.4899238157719
2016-03-09 08:26:54,venus,L,L,60,1,127.029347741,37.586376399,false,NORMAL,0.0,0.0,790.2615050103911,,773.4470839783744
2016-03-09 08:26:54,venus,L,L,60,2,127.029498838,37.586468886,false,NORMAL,0.0,0.0,790.2615050103911,,756.632813410713
2016-03-09 08:26:54,venus,L,L,60,3,127.029649936,37.586561374,false,NORMAL,0.0,0.0,790.2615050103911,,739.8184181696968
2016-03-09 08:26:54,venus,L,L,60,4,127.029801033,37.586653862,true,BATTERY_LOW,5.0,0.0,790.2615050103911,,723.0041056278743
2016-03-09 08:26:54,venus,L,L,60,5,127.029952131,37.586746349,false,NORMAL,0.0,0.0,790.2615050103911,,706.189803940441
2016-03-09 08:26:54,venus,L,L,60,6,127.030103229,37.586838837,false,NORMAL,0.0,0.0,790.2615050103911,,689.3754473880971
2016-03-09 08:26:54,venus,L,L,60,7,127.030254326,37.586931325,false,NORMAL,0.0,0.0,790.2615050103911,,672.5611735335629
2016-03-09 08:26:54,venus,L,L,60,8,127.030405424,37.587023812,false,NORMAL,0.0,0.0,790.2615050103911,,655.7469105358936
2016-03-09 08:26:54,venus,L,L,60,9,127.030556521,37.5871163,false,NORMAL,0.0,0.0,790.2615050103911,,638.9326624728102
